,train_loss,train_acc,train_pp,train_pr,train_pf,train_tp,train_tr,train_tf,train_TDR,space,val_loss,val_acc,val_pp,val_pr,val_pf,val_tp,val_tr,val_tf,val_TDR,Epoch_num
0,2.400432586669922,0.8611111044883728,0.8217054263565892,0.8346456692913385,0.8281249999999999,0.708029197080292,0.7637795275590551,0.7348484848484849,0.861658173805261,///,2.829987789129282,0.84498693416645,0.9388845097755925,0.6533837570975488,0.7705383586932235,0.7834703437756007,0.5620767618463833,0.6545597281464175,0.834469346994405,0
1,1.9570958614349365,0.8703703880310059,0.8103448275862069,0.8034188034188035,0.8068669527896996,0.7272727272727273,0.7457627118644068,0.7364016736401674,0.8974854932301741,///,2.645295117582594,0.8620853559537367,0.9192238241175634,0.7297740861951193,0.8136162235972465,0.7814797476074494,0.6412731859255767,0.7044680712625102,0.8501517553221104,1
2,2.0522031784057617,0.8912037014961243,0.8467741935483871,0.8076923076923077,0.8267716535433071,0.796875,0.7846153846153846,0.7906976744186046,0.9410714285714286,///,2.3727746329137256,0.8625279692086306,0.9279968399587918,0.6974387726323606,0.7963661827684653,0.8036465788214598,0.6156925862881923,0.6972248110098704,0.8660014174801999,2
3,1.8966162204742432,0.8865740895271301,0.868421052631579,0.8571428571428571,0.8627450980392157,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9421487603305785,///,2.297065280861669,0.8759919370149637,0.9154202063234055,0.7626407423878199,0.8320755527783089,0.8076689724660976,0.6845632634385974,0.7410381497814029,0.8822931445985136,3
4,1.8379261493682861,0.9050925970077515,0.8495575221238938,0.768,0.8067226890756303,0.8260869565217391,0.76,0.7916666666666667,0.9723731884057971,///,2.2259003878026813,0.8732567576618938,0.9017311377563236,0.7515126374259188,0.819797244371452,0.7918931127571166,0.672850072856882,0.7275341422942159,0.8781920459434231,4
5,1.3467166423797607,0.9375,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.8702290076335878,0.8837209302325582,0.8769230769230768,0.9594832648267764,///,2.3294093492743255,0.8792289197444916,0.9284781509482903,0.7419018534684885,0.8247700035586133,0.8323983204810973,0.6775310241901847,0.747022618773632,0.8965190183860945,5
6,1.607564091682434,0.9027777910232544,0.853448275862069,0.8114754098360656,0.8319327731092437,0.8166666666666667,0.8032786885245902,0.8099173553719008,0.9569023569023569,///,2.1777643880673816,0.87912917137146,0.9185327375018268,0.7483985892127661,0.8247833535494011,0.8257673165976654,0.683453128882912,0.7479003586890962,0.8990069519389592,6
7,1.194417953491211,0.9375,0.8974358974358975,0.875,0.8860759493670887,0.8898305084745762,0.8677685950413223,0.8786610878661089,0.9915254237288135,///,2.344198062435373,0.8801325366094515,0.9184965400276839,0.7622370290189023,0.83310298161295,0.8199525638926705,0.6922787179973143,0.7507260516933607,0.8927116523138527,7
8,1.3538527488708496,0.9120370149612427,0.8785046728971962,0.8173913043478261,0.8468468468468469,0.8272727272727273,0.7913043478260869,0.808888888888889,0.9416827852998065,///,2.366986504622868,0.8807099569927562,0.9128697983149536,0.7740220053711999,0.8377316320946483,0.8094436107387629,0.699091245820277,0.7502311793356673,0.8867021477026594,8
9,1.4986432790756226,0.9050925970077515,0.8672566371681416,0.7967479674796748,0.8305084745762712,0.8508771929824561,0.7886178861788617,0.8185654008438819,0.9811134980307912,///,2.6053014589207515,0.8730921621446486,0.9270143370440319,0.727181219450711,0.8150274777528868,0.8255077904966017,0.6585865204299519,0.7326600463707058,0.8905016432959345,9
10,1.3226531744003296,0.9050925970077515,0.8787878787878788,0.8950617283950617,0.8868501529051988,0.8452380952380952,0.8765432098765432,0.8606060606060606,0.9618226600985221,///,2.2207148020917717,0.8805438040138839,0.9069748352835196,0.7732076268530864,0.8347663135505602,0.804234276329803,0.697155187165206,0.7468762916907757,0.8867217094048702,10
11,0.8892244696617126,0.9490740895271301,0.9351851851851852,0.8782608695652174,0.905829596412556,0.9357798165137615,0.864406779661017,0.8986784140969163,1.0006358434008538,///,2.366884272400435,0.8829354380632376,0.926953908263561,0.7582985523455787,0.8341869519932539,0.8371071855576295,0.6950164884164817,0.7594730195968485,0.9030731496949627,11
12,1.418304681777954,0.9120370149612427,0.8272727272727273,0.8125,0.8198198198198199,0.8108108108108109,0.7964601769911505,0.8035714285714286,0.9801009801009801,///,2.1645238072454154,0.8833121281939668,0.9259414838249619,0.7375486842277839,0.8210771980293041,0.8442600928651413,0.6827559040720275,0.7549672880077772,0.911785579988917,12
13,1.273445725440979,0.9259259104728699,0.9090909090909091,0.8955223880597015,0.9022556390977443,0.8740740740740741,0.8740740740740741,0.8740740740740742,0.9614814814814816,///,2.357713323715445,0.8830777770513064,0.9201354422210578,0.771505889765613,0.8392912843078092,0.8245162818955819,0.7041594041890178,0.759599827600851,0.8960814289528216,13
14,1.1768755912780762,0.9398148059844971,0.9508196721311475,0.8923076923076924,0.9206349206349206,0.88,0.8461538461538461,0.8627450980392156,0.9255172413793104,///,2.50606329274642,0.8810908716994447,0.9203923636538485,0.767772753840674,0.8371837237168066,0.8212330137203218,0.6970747953375906,0.7540774427272025,0.8922640453687861,14
15,1.0976110696792603,0.9351851940155029,0.9148936170212766,0.9214285714285714,0.9181494661921707,0.8936170212765957,0.9,0.8967971530249109,0.9767441860465116,///,2.413620294301541,0.8807471270685072,0.925423508086619,0.7529446190878556,0.8303215957327238,0.8329534004323209,0.6893187034274788,0.7543596923909706,0.9000780649656428,15
16,1.222341537475586,0.9166666865348816,0.8633093525179856,0.8695652173913043,0.8664259927797834,0.8428571428571429,0.855072463768116,0.8489208633093526,0.9763095238095238,///,2.2921125606282966,0.8837885256711538,0.9198495125032806,0.7654090255171465,0.835552650354262,0.8290176233077229,0.7038276135165978,0.761310380667934,0.9012535333650744,16
17,1.4127709865570068,0.9212962985038757,0.8618421052631579,0.903448275862069,0.8821548821548822,0.8506493506493507,0.903448275862069,0.8762541806020068,0.9870129870129871,///,2.3644013426133563,0.8802829737013037,0.9155971524299586,0.7455392841059094,0.8218634310081866,0.8297955862811568,0.6856126278476856,0.7508449897293014,0.9062889547864059,17
18,0.9265293478965759,0.9421296119689941,0.9166666666666666,0.9029850746268657,0.9097744360902257,0.9097744360902256,0.9029850746268657,0.906367041198502,0.9924812030075189,///,2.4635938375994755,0.882101213390177,0.9195382810040786,0.7599649033262081,0.8321708792790056,0.8293586677704271,0.6956004155243762,0.7566133940766542,0.9019294627569164,18
19,1.2331695556640625,0.9166666865348816,0.8880597014925373,0.8439716312056738,0.8654545454545455,0.875,0.8439716312056738,0.8592057761732851,0.9852941176470588,///,2.7086751174617123,0.8789470296401483,0.9270185347567634,0.7329895591008739,0.8186645710752442,0.8420583337346509,0.6742568911190702,0.7488728266242954,0.9083511301697922,19
