,train_loss,train_acc,train_pp,train_pr,train_pf,train_tp,train_tr,train_tf,train_TDR,space,val_loss,val_acc,val_pp,val_pr,val_pf,val_tp,val_tr,val_tf,val_TDR,Epoch_num
0,2.319070816040039,0.8587962985038757,0.860655737704918,0.7777777777777778,0.8171206225680934,0.7348484848484849,0.7132352941176471,0.7238805970149254,0.8538239538239539,///,2.5806242610727037,0.8604522432599749,0.8641201214775033,0.769114743717828,0.8138541981126551,0.6958639887385374,0.6558899426319156,0.6752859097522453,0.8052861765893432,0
1,1.6134231090545654,0.9097222089767456,0.8538461538461538,0.8671875,0.8604651162790696,0.8014705882352942,0.8515625,0.8257575757575757,0.938659247482777,///,2.3163579512726176,0.8701125410470095,0.8935424521952635,0.699092616656902,0.7844470377629187,0.7696780984260245,0.6112295632415102,0.6813634553513832,0.8613783223562262,1
2,1.830586552619934,0.9004629850387573,0.8888888888888888,0.7441860465116279,0.8101265822784809,0.8796296296296297,0.7364341085271318,0.80168776371308,0.9895833333333334,///,2.2142918543382124,0.8773289574431135,0.8873633513312559,0.7652202516619726,0.8217779793910945,0.7655345511669893,0.6744516230254453,0.7171124692307402,0.8627069734382264,2
3,1.51094388961792,0.9259259104728699,0.8526315789473684,0.8181818181818182,0.8350515463917525,0.797979797979798,0.797979797979798,0.7979797979797979,0.9359022321985285,///,2.2488965783026313,0.8768122811596115,0.9059099266653066,0.7144812206685504,0.7988881342440809,0.803728077824672,0.6379146904219015,0.7112857071693416,0.8872052884807541,3
4,1.9767248630523682,0.8773148059844971,0.7874015748031497,0.8547008547008547,0.819672131147541,0.7209302325581395,0.7948717948717948,0.7560975609756098,0.9155813953488371,///,2.3088207264225202,0.8738082504117644,0.8973261877453488,0.71725404147892,0.797248502162632,0.7905333837413308,0.6361328207355434,0.7049781227128495,0.8809877551079289,4
5,1.5173144340515137,0.9097222089767456,0.8904109589041096,0.8609271523178808,0.8754208754208754,0.8716216216216216,0.8543046357615894,0.862876254180602,0.9788981288981289,///,2.4801750966867844,0.8744015844611378,0.8832504522621684,0.7587177230602267,0.8162615842425671,0.7677303329799611,0.6681946389629635,0.7145126697982538,0.8692102347795704,5
6,1.364213228225708,0.9143518805503845,0.9159663865546218,0.8320610687022901,0.872,0.8770491803278688,0.8106060606060606,0.84251968503937,0.9575124078808843,///,2.1973254094263175,0.8864844205317559,0.8813872860242823,0.7804109563267901,0.8278312941375345,0.7895299013216223,0.704764730703583,0.7447431267731061,0.8957809056708707,6
7,1.4565362930297852,0.9143518805503845,0.9172932330827067,0.8356164383561644,0.8745519713261649,0.8823529411764706,0.821917808219178,0.8510638297872339,0.9619093539054967,///,2.3824123500229475,0.8858362923968922,0.8784034211534281,0.7912889887457987,0.832573653344087,0.7824225403937392,0.713587613816017,0.7464214491115696,0.8907325740675546,7
8,1.1262797117233276,0.9305555820465088,0.8813559322033898,0.8666666666666667,0.8739495798319329,0.8524590163934426,0.8666666666666667,0.8595041322314049,0.9672131147540983,///,2.434803793376142,0.8837577340664802,0.8938864128438689,0.7528542133799971,0.8173310859959947,0.8010244649588503,0.6805420082504207,0.7358843600989277,0.8961143758863259,8
9,1.370694875717163,0.9212962985038757,0.8125,0.8504672897196262,0.8310502283105022,0.782608695652174,0.8333333333333334,0.8071748878923767,0.9632107023411371,///,2.4664834081739575,0.881073445468754,0.9006755695364631,0.7418445022376696,0.8135805839361308,0.8040042283277823,0.6643523278745346,0.7275372980143311,0.8926679656044927,9
10,1.437500238418579,0.9050925970077515,0.8850574712643678,0.9112426035502958,0.8979591836734694,0.8457142857142858,0.8757396449704142,0.86046511627907,0.9555473098330242,///,2.4070674509971175,0.8831639614972201,0.8890773024404497,0.7433992909219358,0.8097383311912504,0.8035548137995934,0.6759293955533837,0.7342373999694193,0.903807589726896,10
11,1.0549325942993164,0.944444477558136,0.8968253968253969,0.9262295081967213,0.9112903225806452,0.8828125,0.9186991869918699,0.900398406374502,0.984375,///,2.29689399259431,0.886277748779817,0.8965231019737517,0.753214077883908,0.8186441207720653,0.8123871617011804,0.6851391299064366,0.7433568762490171,0.9061530705819618,11
12,1.5506606101989746,0.9166666865348816,0.9020979020979021,0.8486842105263158,0.8745762711864407,0.8896551724137931,0.8486842105263158,0.8686868686868687,0.9862068965517241,///,2.168631135062738,0.8867479624686303,0.8768969788368157,0.7788496667462378,0.8249703196558019,0.7898121131522042,0.7080202312828956,0.7466829743684789,0.9006897414561428,12
13,1.1182137727737427,0.9236111044883728,0.8888888888888888,0.8484848484848485,0.8682170542635659,0.8650793650793651,0.8257575757575758,0.8449612403100776,0.9732142857142858,///,2.3976908598046798,0.8871610269143984,0.8960916473060192,0.7604598697761559,0.8227232662442246,0.8092118768418596,0.6906994870795573,0.7452736764552459,0.9030458874096727,13
14,1.0668727159500122,0.9398148059844971,0.8947368421052632,0.85,0.8717948717948718,0.8842105263157894,0.84,0.8615384615384616,0.988235294117647,///,2.222813562719853,0.885744718375144,0.9018810786799687,0.7411580948373976,0.8136585819964051,0.814405882068526,0.6726835214870415,0.7367915007124122,0.9030080587348888,14
15,1.3010907173156738,0.9189814925193787,0.8839285714285714,0.8181818181818182,0.849785407725322,0.875,0.8099173553719008,0.8412017167381973,0.98989898989899,///,2.303818905701885,0.887858688057243,0.8862632747567426,0.7729487066825962,0.825736626382422,0.8028920254995778,0.7061312891075874,0.7514094387969197,0.9059294775809726,15
16,1.151058554649353,0.9328703880310059,0.9180327868852459,0.8549618320610687,0.8853754940711464,0.9180327868852459,0.8549618320610687,0.8853754940711464,1.0,///,2.390567930971647,0.8891472115919188,0.8903143536986975,0.775341596255992,0.8288599481605405,0.8084356764921311,0.7076692941002702,0.7547038174871453,0.90803396927567,16
17,1.3967716693878174,0.9282407760620117,0.860655737704918,0.8467741935483871,0.853658536585366,0.8617886178861789,0.848,0.8548387096774194,1.0013162988772746,///,2.264947733321747,0.8871139241503431,0.8839523493001206,0.7895519262058897,0.8340896289053132,0.7895799550271863,0.7117683490785153,0.7486577491955811,0.8932381430428294,17
